2 77 4.22511e-15 4.19029e-15 -1.96999e-16 3.4307e-15 -3.09009e-18  4.21188
2 78 2.6763e-15 2.65907e-15 1.80529e-15 1.69132e-15 -1.94875e-17  3.91831
2 79 2.41984e-15 2.41851e-15 2.04671e-15 8.78124e-16 -1.84164e-17  4.05319

3 0 3.42321e-13 3.41149e-13 7.9272e-14 -3.08196e-13 1.38712e-15  1.74427
3 1 1.1274e-12 1.12338e-12 4.2752e-13 -9.64076e-13 1.99054e-15  1.83428
3 2 3.05959e-12 3.04857e-12 7.77867e-13 -2.73454e-12 -4.1652e-15  2.50345
3 3 5.33906e-12 5.32008e-12 -1.19072e-12 -4.73041e-12 -2.22732e-14  3.78057
3 4 5.78119e-12 5.75942e-12 4.15962e-13 -5.34213e-12 -5.3289e-15  5.01348
3 5 4.15292e-12 4.13643e-12 5.831e-14 -3.8634e-12 1.08357e-14  4.21992
3 6 2.88593e-12 2.87363e-12 2.36394e-12 -1.23224e-12 1.87232e-14  3.55306
3 7 2.87338e-12 2.8615e-12 2.66668e-12 2.24879e-13 1.36501e-14  3.56671
3 8 3.56626e-12 3.55082e-12 3.24987e-12 5.62387e-13 1.94005e-15  3.45527
3 9 6.32419e-12 6.29314e-12 5.4524e-12 1.85811e-12 -1.19242e-15  3.46535
3 10 1.17578e-11 1.16856e-11 7.84022e-12 6.83728e-12 -1.07772e-15  3.55351
3 11 2.17892e-11 2.1612e-11 1.76755e-11 7.3329e-12 3.0609e-14  3.42777
3 12 3.71683e-11 3.68113e-11 -1.04702e-11 3.00356e-11 -4.31237e-14  6.53911
3 13 5.96255e-11 5.90417e-11 4.72928e-11 1.80759e-11 -7.78476e-14  13.7302
3 14 7.11678e-10 7.07883e-10 3.37713e-10 1.63048e-10 -1.69721e-11  14.9395
3 15 3.87612e-09 3.85817e-09 -3.1521e-09 -1.10731e-09 -9.84762e-11  10.0484
3 16 6.19533e-09 6.16554e-09 4.52907e-09 3.38283e-09 -4.6645e-11  5.24915
3 17 1.88882e-08 1.87977e-08 -5.99868e-09 1.55149e-08 1.82592e-10  5.84088
3 18 4.35229e-08 4.33095e-08 -3.45351e-08 -8.69168e-09 1.92707e-09  7.45429
3 19 7.40213e-08 7.36497e-08 -2.28904e-09 -5.47834e-08 4.23836e-09  9.0103
3 20 1.15794e-07 1.15221e-07 4.2115e-08 -6.89054e-08 6.98895e-09  9.97833
3 21 1.62123e-07 1.61345e-07 4.3304e-08 -1.06575e-07 1.01922e-08  10.4491
3 22 2.45482e-07 2.44361e-07 9.9611e-08 -1.49552e-07 1.6548e-08  11.403
3 23 3.52543e-07 3.51019e-07 2.56895e-07 7.86814e-09 2.56387e-08  12.1075
3 24 4.58977e-07 4.57093e-07 3.10577e-07 7.18084e-08 3.56909e-08  12.7613
3 25 5.40901e-07 5.38744e-07 2.93329e-07 -2.37487e-07 4.51471e-08  12.9861
3 26 6.1145e-07 6.09169e-07 -3.70947e-07 -2.75676e-07 5.02462e-08  12.7279
3 27 6.83744e-07 6.81325e-07 -3.96775e-07 3.82056e-07 3.26528e-08  12.2321
3 28 7.77372e-07 7.74694e-07 -2.4346e-07 5.9732e-07 1.59272e-08  11.8437
3 29 8.951e-07 8.91996e-07 4.48142e-07 6.02184e-07 4.56252e-09  12.4463
3 30 1.02448e-06 1.02085e-06 8.31077e-07 -2.07798e-07 1.07019e-08  13.5204
3 31 1.15293e-06 1.14889e-06 2.07966e-07 -9.28072e-07 3.35259e-08  14.7275
3 32 1.31794e-06 1.31349e-06 -4.10411e-07 -9.81061e-07 3.52634e-08  14.9753
3 33 1.43435e-06 1.4296e-06 -5.58901e-07 -9.53578e-07 3.65221e-08  15.1129
3 34 1.46629e-06 1.46156e-06 -4.27284e-07 -9.97372e-07 2.14376e-08  14.7819
3 35 1.45297e-06 1.44841e-06 -4.61352e-07 -9.61154e-07 -6.51036e-10  14.5545
3 36 1.46984e-06 1.46537e-06 -8.34854e-07 -6.75227e-07 -2.67337e-08  14.8522
3 37 1.47757e-06 1.47329e-06 -1.08526e-06 -6.08751e-08 -4.83204e-08  15.4342
